"","CODERESP","SECURITYID","BIRTHYEARR","CONTROL1","CONTROL3","CONTROL3@","S11","POLINT","PART","NONVOTE_01","NONVOTE_02","NONVOTE_03","NONVOTE_04","NONVOTE_05","NONVOTE_06","NONVOTE_07","NONVOTE_08","NONVOTE_09","NONVOTE_10","NONVOTE_98","PARTY15","VOTE1","VOTE1A","VOTE1B","VOTE1C","IMPORTANCE1","REASON1ACC1","REASON1ACC1_01","REASON1ACC1_02","REASON1ACC1_03","REASON1ACC1_04","REASON1ACC1_05","REASON1ACC1_06","REASON2ACC1","REASON2ACC1_01","REASON2ACC1_02","REASON2ACC1_03","REASON2ACC1_04","REASON2ACC1_05","REASON2ACC1_06","REASON1DEN1","REASON1DEN1_01","REASON1DEN1_02","REASON1DEN1_03","REASON1DEN1_04","REASON2DEN1","REASON2DEN1_01","REASON2DEN1_02","REASON2DEN1_03","REASON2DEN1_04","REASON2DEN1_05","TRUST_1","TRUST_2","TRUST_3","TRUST_4","TRUST_5","TRUST_6","TRUST_7","TRUST_8","TRUST_9","TRUST_10","TRUST_16","TRUST_23","TRUST_55","LRSP","VALUE1","VALUE3","VALUE5","VALUE8","VALUE10","VALUE11","VALUE13","VALUE17","DIFFICUL1","DECTIME1","ARGU1_1","ARGU1_2","ARGU1_3","ARGU1_4","ARGU1_5","ARGU1_6","ONLINE","MEDIAUSE_1","MEDIAUSE_2","MEDIAUSE_3","MEDIAUSE_4","MEDIAUSE_5","MEDIAUSE_6","MEDIAUSE_7","MEDIAUSE_8","MEDIAUSE_9","MEDIAUSE_10","MEDIAUSE_11","MEDIAUSE_12","MEDIAUSE_13","MEDIAUSE_14","MEDIAUSE_15","MEDIAUSE2_1","MEDIAUSE2_2","MEDIAUSE2_3","MEDIAUSE2_4","MEDIAUSE2_5","MEDIAUSE2_6","MEDIAUSE2_7","MEDIAUSE2_8","DISCUS","VOTEWIE","PART2","MEDKONS_1","MEDKONS_2","MEDKONS_3","MEDKONS_4","MEDKONS_5","MEDKONS_6","MEDKONS_7","MEDKONS_8","MEDKONS_9","MEDKONS_10","MEDKONS_11","MEDKONS_12","MEDNR_1","MEDNR_2","MEDNR_3","MEDNR_4","MEDNR_5","MEDNR_6","MEDNR_7","MEDNR_8","MEDNR_9","MEDNR_10","MEDNR_11","MEDNR_12","MEDNR_13","MEDNR_14","MEDNR_15","MEDNR_16","MEDNR_17","MEDNR_18","MEDNR_19","MEDNR_20","MEDNR_21","MEDNR_22","MEDNR_23","MEDNR_24","MEDNR_25","MEDNR_26","MEDNR_27","MEDNR_28","MEDNR_29","MEDNR_30","MEDNR_31","MEDNR_32","MEDNR_33","MEDNR_34","MEDHAUPT","PARTYA","CITIZENREPA","ORIGINPARENTS","CONFESSD","CONFESSR","CULT","EDUC","ACTI","ACTIPREV","S17JOBPOSITION","WORKLOAD","S17SECTOR","MAINEARNER","EDUCMAIN","ACTIMAIN","INCOME","INCOMEPRECARIAT","HABITAT","GEWVORL1","UNUSED"
"1377",12891,"20250209.77384.243",1962,"","","",1,1,1,"","","","","","","","","","","",3,"2","","4","","9","","","","","","","","","","","","","","","Forderungen zu extrem, nicht umsetzbar. Folgen für Wirtschaft und Gesellschaft","300","401","403","407","","999","","","","",7,8,6,8,9,10,8,2,8,3,5,2,0,7,3,5,4,2,4,1,4,5,"1","1","2","3","3","1","1","1","2","9","3","5","8","0","2","0","0","2","0","0","0","0","0","0","2","0","0","0","0","8","0","9","3","1",10,5,1,1,1,1,2,2,5,5,4,1,1,"0","1","98","","","","",5,0,"1","0","1","0","0","","","","","1","0","","","","","",0,"1","5","0",4,"4",0,5,0,"98","3",1,1,1,"1","2",51,1,"","12",10,"1",1,"","",8,1,2,"0.649500785101961",0
"1378",12895,"20250209.71403.243",1959,"","","",2,2,1,"","","","","","","","","","","",4,"2","","4","","4","","","","","","","","","","","","","","","unsinnig, zu teuer","401","300","","","","999","","","","",5,3,0,0,5,7,5,0,7,0,3,0,0,5,6,6,6,1,6,1,5,6,"1","1","2","2","4","2","1","1","3","5","0","0","5","0","0","0","2","5","2","0","0","0","2","0","0","0","0","0","0","2","0","5","4","1",10,3,1,3,3,1,3,2,2,1,1,1,1,"0","0","0","","","","",5,0,"1","5","0","5","0","","","","","0","0","","","","","",0,"0","0","0",0,"0",0,0,0,"98","4",1,1,2,"","",51,7,"3","32",22,"2",3,"","",98,1,2,"0.578083471346842",0
"1379",12896,"20250209.89536.243",1981,"","","",2,3,1,"","","","","","","","","","","",17,"2","","8","","5","","","","","","","","","","","","","","","","999","","","","","999","","","","",7,5,5,4,5,7,6,5,7,5,7,7,4,5,4,4,5,4,4,5,4,5,"1","2","2","2","2","3","2","2","3","2","2","2","5","6","2","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","5","4","1",8,5,5,1,1,1,5,1,5,1,2,4,1,"0","0","3","","","","",5,5,"0","5","0","0","0","","","","","0","0","","","","","",5,"0","4","0",0,"0",0,0,5,"98","3",2,2,2,"","",33,3,"","32",10,"1",8,"","",6,1,1,"0.557022887729949",0
"1380",12898,"20250209.88866.243",1988,"","","",2,2,2,"0","0","0","1","1","1","0","1","0","0","0",16,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,3,3,3,3,5,5,4,3,5,4,4,4,4,2,2,3,2,3,5,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,1,1,1,1,1,1,1,1,1,1,5,1,"0","0","0","","","","",0,0,"0","0","0","0","0","","","","","0","0","","","","","",0,"0","0","0",0,"0",0,0,0,"11","18",1,1,2,"","",51,3,"","33",21,"2",1,"","",9,3,2,"1.49894284284548",0
"1381",12899,"20250209.78485.243",1979,"","","",1,1,1,"","","","","","","","","","","",9,"2","","4","","3","","","","","","","","","","","","","","","Verknüpfung von Umweltschutz mit sozialer Umverteilung macht keinen Sinn. Umweltschutz muss Hand in Hand mit der Wirtschaft gehen und primär durch Lenkungsabgaben erfolgen.","407","","","","","999","","","","",9,6,4,7,6,9,8,1,2,5,0,2,3,5,3,4,5,1,5,8,2,1,"1","1","1","2","1","1","2","2","3","9","0","0","10","3","0","0","0","5","0","0","5","0","0","0","2","5","4","1","5","9","2","9","4","1",10,5,1,5,2,2,3,3,4,3,2,4,2,"0","5","1","","","","",0,0,"0","0","1","0","0","","","","","0","0","","","","","",0,"3","0","4",1,"0",0,1,0,"98","9",1,1,1,"1","1",52,3,"","31",10,"1",1,"","",15,1,2,"0.706886434495048",0
"1382",12902,"20250209.85515.243",1974,"","","",2,3,1,"","","","","","","","","","","",16,"1","4","","","5","","999","","","","","","","999","","","","","","","","","","","","","","","","",2,0,0,0,7,5,5,5,5,5,5,5,0,98,6,6,6,4,6,6,1,1,"2","2","3","3","2","3","1","3","1","0","0","0","8","7","0","0","0","0","0","0","0","7","7","0","5","10","0","0","0","0","0","5","5","1",9,1,2,1,1,1,2,1,2,1,1,4,1,"0","0","0","","","","",0,0,"0","0","0","0","0","","","","","0","0","","","","","",0,"0","0","0",0,"0",0,0,0,"11","2",1,1,1,"2","1",32,1,"","12",22,"1",1,"","",4,1,1,"0.491682910409883",0
"1383",12903,"20250209.74479.243",1962,"","","",1,2,1,"","","","","","","","","","","",17,"2","","2","","5","","","","","","","","","","","","","","","Die Vorlage war etwas zu extrem in den Forderungen gemässigter wäre besser gewesen","401","","","","","999","","","","",7,7,6,6,5,8,7,7,6,8,8,8,7,5,3,3,3,8,4,4,3,4,"1","2","1","2","2","2","2","2","3","8","0","6","6","0","3","2","7","4","4","0","0","0","0","0","2","1","0","0","2","6","1","6","3","1",8,5,3,1,1,2,4,3,3,4,5,4,1,"98","98","5","","","","",98,98,"98","98","98","98","98","","","","","98","98","","","","","",98,"98","2","98",1,"2",98,98,98,"98","9",1,1,2,"","",97,1,"","12",10,"1",1,"","",5,2,2,"0.700995200441861",0
"1384",12909,"20250209.72569.243",1958,"","","",1,1,1,"","","","","","","","","","","",1,"2","","4","","10","","","","","","","","","","","","","","","Einmischung  in  Fremde Angelegenheiten","100","","","","Neutraltätsverlust,Koruption,Wohlstandsverlust","304","","","","",5,6,3,2,3,3,4,0,3,0,4,0,0,10,4,6,6,5,5,1,1,5,"1","1","4","4","4","1","1","1","3","3","2","5","6","3","3","1","2","1","0","1","2","7","0","2","2","3","2","2","3","3","2","6","2","2",10,5,2,98,5,4,2,2,2,2,3,5,2,"5","1","0","","","","",5,1,"5","4","1","5","5","","","","","1","2","","","","","",1,"1","0","0",1,"1",0,0,0,"98","1",1,1,1,"1","2",32,1,"","11",10,"1",3,"","",7,1,2,"0.875800690671194",0
"1385",12910,"20250209.89176.243",1952,"","","",2,2,1,"","","","","","","","","","","",4,"2","","2","","6","","","","","","","","","","","","","","","noch nicht umsetzbar","403","","","","","999","","","","",98,98,98,98,98,98,98,98,98,98,98,98,98,7,5,4,5,4,5,6,2,4,"1","1","8","8","8","8","8","8","2","5","8","8","6","0","5","3","0","0","6","0","0","0","0","0","98","98","98","98","98","98","98","98","8","8",10,98,4,4,98,98,98,98,5,5,3,1,1,"98","98","98","","","","",98,98,"98","98","98","98","98","","","","","98","98","","","","","",98,"98","98","98",98,"98",98,98,98,"9","4",1,1,1,"2","4",21,7,"98","",22,"",1,"","",2,3,2,"0.96532157891092",0
"1386",12913,"20250209.79729.243",1955,"","","",1,1,1,"","","","","","","","","","","",1,"2","","4","","8","","","","","","","","","","","","","","","- unrealistische Zielsetzungen - Schwächung des Wirtschaftsstandortes Schweiz","303","403","","","","999","","","","",4,4,2,4,7,8,5,1,6,2,4,7,4,8,2,6,6,5,6,1,3,4,"1","1","2","2","3","4","1","1","2","3","0","2","4","5","0","1","1","0","2","0","0","0","0","0","7","5","5","5","3","6","4","6","5","1",10,5,3,2,2,1,3,5,4,5,5,3,1,"4","4","1","","","","",4,3,"1","1","0","0","0","","","","","0","0","","","","","",0,"3","1","0",5,"3",4,4,4,"8","1",1,1,1,"1","2",51,1,"","12",22,"1",3,"","",8,1,1,"0.816718761629793",0
"1387",12914,"20250209.82923.243",1939,"","","",2,2,1,"","","","","","","","","","","",8,"1","4","","","9","","999","","","","","","","999","","","","","","","","","","","","","","","","",8,5,5,7,5,8,6,8,7,9,4,9,8,1,1,1,9,6,1,6,6,1,"8","1","1","1","1","3","3","3","2","9","0","8","0","6","0","0","0","6","0","0","0","0","0","0","8","8","8","8","8","10","8","8","3","1",10,5,1,1,5,1,1,1,1,5,1,1,1,"0","0","0","","","","",5,0,"0","0","0","5","0","","","","","0","0","","","","","",0,"0","0","0",0,"0",0,0,0,"98","8",1,1,1,"1","4",21,7,"8","",10,"",8,"","",98,1,2,"0.759443314962503",0
"1388",12915,"20250209.72184.243",1969,"","","",1,2,1,"","","","","","","","","","","",4,"1","4","","","7","","999","","","","","","","999","","","","","","","","","","","","","","","","",7,7,7,5,6,8,8,6,6,7,5,5,5,6,1,3,5,1,4,6,2,3,"1","1","1","1","1","4","2","4","2","10","0","7","8","2","0","0","9","0","1","1","0","0","2","2","2","2","1","0","1","8","0","7","3","3",10,5,2,5,4,3,5,2,3,4,2,1,2,"1","5","3","","","","",98,0,"0","0","5","0","0","","","","","1","0","","","","","",0,"5","3","0",2,"1",0,2,0,"98","4",1,1,1,"2","2",52,3,"","32",10,"1",1,"","",98,1,2,"0.440326365528318",0
"1389",12916,"20250209.79655.243",1971,"","","",2,1,2,"0","0","0","0","0","0","0","1","0","0","0",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5,3,7,4,4,8,5,4,4,1,6,1,0,7,3,8,4,2,4,4,2,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,4,5,1,5,2,5,1,5,5,2,2,2,"1","1","1","","","","",1,5,"1","1","5","4","0","","","","","0","0","","","","","",4,"4","0","0",5,"5",0,5,0,"9","1",1,1,1,"2","2",32,3,"","33",22,"2",1,"","",14,1,2,"2.50332343433098",0
"1390",12920,"20250209.84463.243",1961,"","","",2,3,1,"","","","","","","","","","","",3,"2","","4","","7","","","","","","","","","","","","","","","WIRTSCHAFTLICHE GRÜNDE","300","","","","","999","","","","",8,7,5,2,2,5,7,2,5,5,7,5,5,6,4,2,6,6,6,6,8,6,"1","1","3","4","4","2","1","2","3","5","5","5","7","5","3","3","3","5","0","5","0","0","0","5","7","0","0","0","0","5","0","7","4","1",8,1,2,1,1,2,5,1,5,5,1,1,1,"0","0","0","","","","",5,2,"0","0","0","0","0","","","","","0","0","","","","","",0,"0","0","0",4,"4",0,2,5,"9","3",1,1,1,"2","4",32,1,"","11",10,"1",2,"32","7",5,1,1,"0.53632871829341",0
"1391",12921,"20250209.81575.243",1970,"","","",2,2,1,"","","","","","","","","","","",16,"1","4","","","7","Ich vermutete, dass die Vorlage abgelehnt wird, wollte aber eine Gegenstimme geben, damit man sich bewusst wird, dass etwas unternommen werden sollte.","107","106","","","","","","999","","","","","","","","","","","","","","","","",5,5,5,5,5,5,5,5,5,5,3,5,3,3,3,2,3,3,4,6,1,2,"1","1","2","2","2","3","3","3","3","5","0","0","7","0","0","0","5","0","0","5","0","0","0","7","1","1","5","1","1","5","1","5","4","1",10,1,2,1,1,1,1,1,2,2,1,5,1,"0","0","0","","","","",0,0,"0","0","0","0","0","","","","","0","0","","","","","",0,"0","0","0",1,"0",0,0,1,"11","2",1,2,1,"2","2",32,3,"","33",21,"1",2,"51","3",12,1,2,"0.491682910409883",0
"1392",12922,"20250209.72252.243",1983,"","","",2,3,2,"0","1","0","0","0","0","0","0","0","0","0",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5,5,3,3,4,4,3,3,3,3,3,5,2,7,5,2,2,5,4,3,3,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,3,3,2,2,3,3,4,3,3,4,3,2,"1","1","1","","","","",1,1,"0","0","0","0","0","","","","","0","0","","","","","",1,"0","0","0",0,"2",1,3,2,"98","1",1,2,2,"","",32,3,"","32",21,"1",3,"","",11,2,1,"1.53429347636932",0
"1393",12924,"20250209.82664.243",1948,"","","",1,2,1,"","","","","","","","","","","",1,"2","","4","","3","","","","","","","","","","","","","","","","999","","","","","999","","","","",4,5,5,98,6,5,6,2,2,2,2,2,1,8,3,5,5,4,5,2,2,3,"1","1","2","2","3","2","1","2","3","7","9","9","3","98","3","1","5","2","3","0","0","0","0","0","1","2","1","1","1","4","2","2","4","1",10,4,4,1,3,1,3,1,3,5,2,1,1,"2","98","0","","","","",2,3,"0","0","98","0","4","","","","","0","0","","","","","",4,"0","0","0",5,"4",98,2,0,"9","1",1,2,2,"","",32,7,"3","32",10,"1",1,"","",8,1,2,"0.968552068061794",0
"1394",12926,"20250209.72406.243",1952,"","","",2,2,1,"","","","","","","","","","","",4,"2","","4","","7","","","","","","","","","","","","","","","Perchè noi in Svizzera facciamo già abbastanza,bisogna coinvolgere tutto il mondo.","200","202","","","","998","","","","",5,4,4,5,5,7,5,0,5,5,4,5,0,5,6,6,6,1,6,1,6,6,"1","1","1","1","4","1","1","4","2","10","10","10","5","0","10","0","5","0","0","0","0","0","0","3","5","5","5","0","0","0","0","5","4","1",10,2,3,1,1,2,4,5,5,5,5,4,1,"","","","","","0","0",5,0,"","","","","","","0","0","0","","","","","","0","0",0,"","","",0,"",0,2,0,"8","4",2,2,1,"2","2",31,7,"98","",10,"",3,"","",5,2,2,"0.263635662527399",0
"1395",12929,"20250209.79192.243",1960,"","","",2,2,1,"","","","","","","","","","","",1,"2","","4","","3","","","","","","","","","","","","","","","","999","","","","","999","","","","",5,7,5,4,8,9,5,4,4,1,4,2,1,8,4,5,4,5,5,1,1,2,"1","1","4","2","4","1","1","1","2","0","0","10","2","0","0","0","10","0","0","0","0","0","0","10","6","98","5","5","98","8","98","5","2","1",10,5,2,4,1,4,5,3,3,5,5,4,2,"0","0","0","","","","",5,0,"0","5","0","0","0","","","","","0","0","","","","","",1,"4","0","0",5,"5",5,2,5,"9","1",1,1,2,"","",31,7,"2","",10,"",2,"60","7",15,1,2,"0.678011288962064",0
"1396",12930,"20250209.84408.243",1965,"","","",2,2,1,"","","","","","","","","","","",17,"2","","4","","8","","","","","","","","","","","","","","","Von Wirtschaftlichkeit nicht umsetzbar.","403","","","","","999","","","","",6,6,5,4,5,8,5,5,7,3,5,5,2,6,5,4,8,6,3,4,1,6,"1","1","2","2","2","2","1","1","3","3","5","4","6","2","2","2","5","2","0","2","4","0","2","7","2","3","3","3","3","5","5","5","2","1",8,2,4,1,1,3,4,1,5,5,3,3,2,"3","0","0","","","","",3,4,"0","4","0","0","0","","","","","0","0","","","","","",4,"0","0","0",3,"3",1,2,5,"2","4",1,1,1,"2","4",21,3,"","33",22,"1",2,"32","3",10,2,2,"0.568072391817737",0
"1397",12933,"20250209.75317.243",1996,"","","",2,3,2,"0","0","0","1","0","0","0","0","0","0","0",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,5,5,2,1,6,1,3,5,2,10,0,0,10,4,3,6,6,4,6,8,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,1,1,1,1,1,1,1,4,2,1,5,1,"0","0","0","","","","",0,0,"0","0","0","0","0","","","","","0","0","","","","","",0,"0","0","0",1,"0",0,5,0,"8","1",1,1,1,"9","1",32,3,"","32",10,"1",1,"","",5,2,1,"1.79044394770636",0
"1398",12934,"20250209.77006.243",1982,"","","",2,3,2,"0","0","0","0","0","0","0","1","0","0","0",16,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,8,4,8,9,10,3,4,7,7,3,7,98,5,1,3,6,2,9,9,9,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5,1,2,1,98,1,3,1,5,4,4,5,98,"0","98","0","","","","",98,1,"0","0","0","0","0","","","","","0","0","","","","","",1,"0","0","0",2,"2",4,98,4,"11","3",1,1,8,"","",31,3,"","33",22,"1",2,"51","1",8,2,2,"1.34375523953845",0
