CODERESP;SECURITYID;CONTROL1;CONTROL3;CONTROL3@;BIRTHYEARR;S11;POLINT;PART;NONVOTE_01;NONVOTE_02;NONVOTE_03;NONVOTE_04;NONVOTE_05;NONVOTE_06;NONVOTE_07;NONVOTE_08;NONVOTE_09;NONVOTE_10;NONVOTE_98;PARTY15;VOTE1;VOTE1A;VOTE1B;VOTE1C;IMPORTANCE1;REASON1ACC1_01;REASON1ACC1_02;REASON1ACC1_03;REASON1ACC1_04;REASON1ACC1_05;REASON1ACC1_06;REASON1ACC1_07;REASON1ACC1_08;REASON1ACC1;REASON2ACC1_01;REASON2ACC1_02;REASON2ACC1_03;REASON2ACC1_04;REASON2ACC1_05;REASON2ACC1_06;REASON2ACC1;REASON1DEN1_01;REASON1DEN1_02;REASON1DEN1_03;REASON1DEN1_04;REASON1DEN1_05;REASON1DEN1_06;REASON1DEN1;REASON2DEN1_01;REASON2DEN1_02;REASON2DEN1_03;REASON2DEN1_04;REASON2DEN1_05;REASON2DEN1;VOTE2;VOTE2A;VOTE2B;VOTE2C;IMPORTANCE2;REASON1ACC2_01;REASON1ACC2_02;REASON1ACC2_03;REASON1ACC2_04;REASON1ACC2_05;REASON1ACC2_06;REASON1ACC2_07;REASON1ACC2_08;REASON1ACC2_09;REASON1ACC2_10;REASON1ACC2;REASON2ACC2_01;REASON2ACC2_02;REASON2ACC2_03;REASON2ACC2_04;REASON2ACC2_05;REASON2ACC2_06;REASON2ACC2_07;REASON2ACC2_08;REASON2ACC2_09;REASON2ACC2_10;REASON2ACC2;REASON1DEN2_01;REASON1DEN2_02;REASON1DEN2_03;REASON1DEN2_04;REASON1DEN2_05;REASON1DEN2_06;REASON1DEN2_07;REASON1DEN2;REASON2DEN2_01;REASON2DEN2_02;REASON2DEN2_03;REASON2DEN2_04;REASON2DEN2_05;REASON2DEN2;VOTE3;VOTE3A;VOTE3B;VOTE3C;IMPORTANCE3;REASON1ACC3_01;REASON1ACC3_02;REASON1ACC3_03;REASON1ACC3_04;REASON1ACC3_05;REASON1ACC3;REASON2ACC3_01;REASON2ACC3_02;REASON2ACC3_03;REASON2ACC3_04;REASON2ACC3;REASON1DEN3_01;REASON1DEN3_02;REASON1DEN3_03;REASON1DEN3_04;REASON1DEN3;REASON2DEN3_01;REASON2DEN3_02;REASON2DEN3_03;REASON2DEN3;VOTE4;VOTE4A;VOTE4B;VOTE4C;IMPORTANCE4;REASON1ACC4_01;REASON1ACC4_02;REASON1ACC4_03;REASON1ACC4_04;REASON1ACC4_05;REASON1ACC4;REASON2ACC4_01;REASON2ACC4_02;REASON2ACC4_03;REASON2ACC4_04;REASON2ACC4_05;REASON2ACC4_06;REASON2ACC4;REASON1DEN4_01;REASON1DEN4_02;REASON1DEN4_03;REASON1DEN4_04;REASON1DEN4;REASON2DEN4_01;REASON2DEN4_02;REASON2DEN4_03;REASON2DEN4_04;REASON2DEN4_05;REASON2DEN4;VOTE5;VOTE5A;VOTE5B;VOTE5C;IMPORTANCE5;REASON1ACC5_01;REASON1ACC5_02;REASON1ACC5_03;REASON1ACC5_04;REASON1ACC5_05;REASON1ACC5;REASON2ACC5_01;REASON2ACC5_02;REASON2ACC5_03;REASON2ACC5_04;REASON2ACC5_05;REASON2ACC5;REASON1DEN5_01;REASON1DEN5_02;REASON1DEN5_03;REASON1DEN5_04;REASON1DEN5_05;REASON1DEN5_06;REASON1DEN5;REASON2DEN5_01;REASON2DEN5_02;REASON2DEN5_03;REASON2DEN5_04;REASON2DEN5_05;REASON2DEN5;TRUST_1;TRUST_2;TRUST_3;TRUST_4;TRUST_5;TRUST_6;TRUST_7;TRUST_8;TRUST_9;TRUST_10;TRUST_16;TRUST_30;TRUST_31;TRUST_32;TRUST_33;TRUST_34;LRSP;VALUE3;VALUE5;VALUE6;VALUE7;VALUE8;VALUE10;VALUE16;VALUE11;VALUE15;DIFFICUL1;DECTIME1;ARGU1_1;ARGU1_2;ARGU1_3;ARGU1_4;ARGU1_5;ARGU1_6;DIFFICUL2;DECTIME2;ARGU2_1;ARGU2_2;ARGU2_3;ARGU2_4;ARGU2_5;ARGU2_6;DIFFICUL3;DECTIME3;ARGU3_1;ARGU3_2;ARGU3_3;ARGU3_4;ARGU3_5;ARGU3_6;DIFFICUL4;DECTIME4;ARGU4_1;ARGU4_2;ARGU4_3;ARGU4_4;ARGU4_5;ARGU4_6;DIFFICUL5;DECTIME5;ARGU5_1;ARGU5_2;ARGU5_3;ARGU5_4;ARGU5_5;ARGU5_6;COVID1A;COVID1B;COVID1C;COVID1D;COVID1E;COVID2;COVID3_1;COVID3_2;COVID4_1;ONLINE;MEDIAUSE_1;MEDIAUSE_2;MEDIAUSE_3;MEDIAUSE_4;MEDIAUSE_5;MEDIAUSE_6;MEDIAUSE_7;MEDIAUSE_8;MEDIAUSE_9;MEDIAUSE_10;MEDIAUSE_11;MEDIAUSE_12;MEDIAUSE_13;MEDIAUSE_14;MEDIAUSE_15;MEDIAUSE2_1;MEDIAUSE2_2;MEDIAUSE2_3;MEDIAUSE2_4;MEDIAUSE2_5;MEDIAUSE2_6;MEDIAUSE2_7;MEDIAUSE2_8;DISCUS;VOTEWIE;PART2;PARTYA;CITIZENREPA;ORIGINPARENTS;CONFESSR;CONFESSD;CULT;EDUC;ACTI;ACTIPREV;S17JOBPOSITION;WORKLOAD;S17SECTOR;MAINEARNER;EDUCMAIN;ACTIMAIN;INCOME;INCOMEPRECARIAT;HABITAT;GEWVORL1;GEWVORL2;GEWVORL3;GEWVORL4;GEWVORL5
13355;20210613.58972.211;99999998;99999998; ;1980;2;4;2;0;0;0;0;0;0;0;1;0;0;0;99;99999998;99999998;99999998;99999998;99999998;99999998; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998;99999998;99999998;99999998;99999998;99999998; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998;99999998;99999998;99999998;99999998;99999998; ; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ;99999998;99999998;99999998;99999998;99999998;99999998; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ; ; ;99999998;99999998;99999998;99999998;99999998;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;2;9;6;8;2;6;5;6;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;18;1;2;2;1;1;32;3;99999998;33;21;2;1;99999998;99999998;3;2;1;0.807138969;0.806621938;0.809574782;0.807242811;0.811098132
10379;20210613.50961.211;99999998;99999998; ;1949;2;2;1;8;8;8;8;8;8;8;8;8;8;8;10;2;99999998;8;99999998;7;99999998; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;99; ; ; ; ; ; ; ; ; ; ; ; ;2;99999998;8;99999998;7;99999998; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ; ; ; ;30; ; ; ; ; ; ;zu teuer;39; ; ; ; ;Privatkosten;1;4;99999998;99999998;10;41; ; ; ; ;Solidarität;12; ; ; ;Sicherheit;99999998; ; ; ; ;99999998; ; ; ;2;99999998;2;99999998;8;99999998; ; ; ; ; ;99999998; ; ; ; ; ; ;36; ; ; ;Kosten;36; ; ; ; ;Alles wir teurer.;1;4;99999998;99999998;8;33; ; ; ; ;Sicherheit;99; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;9;7;6;5;4;8;6;6;6;5;5;8;7;9;10;2;5;4;4;5;4;3;3;5;4;4;1;1;2;3;3;3;3;2;1;1;2;3;3;2;2;1;1;1;1;2;2;4;4;4;1;1;4;3;2;1;2;2;1;1;1;1;1;3;4;3;1;1;3;1;1;4;2;4;1;3;8;8;8;8;4;4;2;6;6;6;8;6;4;8;7;5;5;5;4;4;6;3;8;3;1;8;19;1;1;2;1;1;32;8;3;32;22;2;2;51;3;6;2;2;0.749033401;0.874071362;0.638170739;0.648301782;0.528786655
14888;20210613.63167.211;99999998;99999998; ;1996;1;2;1;8;8;8;8;8;8;8;8;8;8;8;9;2;99999998;2;99999998;6;99999998; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;31;90; ; ; ; ;Dass die Gesetze Betriebe hervorbringt die ohne Direktzahlungen Profit erwirtschaften und dadurch noch schlimmer sind;98; ; ; ; ; ;1;4;99999998;99999998;8;81; ; ; ; ; ; ; ; ; ;Ein wichtiger Schritt in die Zukunft für alle;99; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ;2;99999998;2;99999998;3;99999998; ; ; ; ; ;99999998; ; ; ; ;99; ; ; ; ; ; ; ; ;1;4;99999998;99999998;10;35; ; ; ; ;Lenkungsabgabe wäre sozial und ökonomisch am effektivsten und effizientesten;99; ; ; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ; ; ;2;99999998;4;99999998;6;99999998; ; ; ; ; ;99999998; ; ; ; ; ;21;30;39;40;49; ;Zu viel Macht für den Bund --> unklare Begriffe für die Verdächtige;99; ; ; ; ; ;6;4;5;8;4;9;7;7;4;8;6;7;10;8;7;2;3;1;1;5;2;1;2;2;6;1;1;2;1;2;2;1;3;2;1;1;2;1;1;3;3;3;1;1;2;3;3;3;3;3;1;1;1;1;1;4;4;4;1;1;3;2;2;2;2;2;1;1;1;1;1;2;2;3;4;3;9;0;7;0;0;0;0;0;2;0;0;0;0;0;5;0;0;0;0;0;6;0;9;3;1;10;9;1;1; ;2;99999998;52;3;99999998;33;22;1;4;32;3;6;1;1;2.322163007;1.325798421;1.925094761;1.90660512;2.679330599
16193;20210613.66668.211;99999998;99999998; ;1959;1;2;1;8;8;8;8;8;8;8;8;8;8;8;17;2;99999998;2;99999998;8;99999998; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;60;62; ; ; ; ;Benachteiligung der heimischen Landwirtschaft;62; ; ; ; ;Benachteiligung der einheimischen Landwirtschaft;2;99999998;4;99999998;8;99999998; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ; ; ; ;60;30;36;32; ; ; ;Benachteiligung der einheimischen Landwirtschaft, ev. erhöhte Importe;99; ; ; ; ; ;2;99999998;3;99999998;10;99999998; ; ; ; ; ;99999998; ; ; ; ;24; ; ; ;Bedenken wegen basis-demokratischen Grundrechten;99; ; ; ;2;99999998;4;99999998;8;99999998; ; ; ; ; ;99999998; ; ; ; ; ; ;37; ; ; ;aufgeblähte Bürokratie;42; ; ; ; ;beschränkte Wirksamkeit;2;99999998;4;99999998;10;99999998; ; ; ; ; ;99999998; ; ; ; ; ;34; ; ; ; ; ;Einschränkungen der bürgrlichen Freiheiten;44;32;26; ; ;Umkehrung der Unschuldsvermutung Bruch von internationalen Abkommen zu grosse polizeiliche Macht;7;7;5;8;3;9;8;6;6;7;7;7;7;7;6;8;6;3;2;2;5;4;4;3;6;2;1;2;3;3;3;2;2;2;1;1;3;8;2;2;2;2;1;3;4;2;3;2;2;1;1;2;3;2;3;2;2;2;2;2;3;3;3;2;2;1;1;2;8;3;1;4;3;3;4;3;6;7;1;8;5;2;2;8;0;0;0;0;7;7;8;7;6;0;0;3;7;0;7;3;1;10;1;1;2; ;2;99999998;32;1;99999998;12;22;1;1;99999998;99999998;4;1;2;0.65429769;0.76352119;0.542418879;0.566306333;0.754934007
11983;20210613.55352.211;99999998;99999998; ;1966;1;2;1;8;8;8;8;8;8;8;8;8;8;8;19;2;99999998;4;99999998;4;99999998; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;15;63;100; ; ; ;Trop extrême;99; ; ; ; ; ;2;99999998;4;99999998;5;99999998; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ; ; ; ;33; ; ; ; ; ; ;Augmentation irraisonnée des prix;99; ; ; ; ; ;1;4;99999998;99999998;6;24;32;31; ; ;Tous les moyens doivent être mis en oeuvre pour un retour à la vie normale;99; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ;2;99999998;4;99999998;8;99999998; ; ; ; ; ;99999998; ; ; ; ; ; ;36; ; ; ;Augmentation irraisonnée des prix;99; ; ; ; ; ;1;4;99999998;99999998;6;45; ; ; ; ;Tous les moyens doivent être mis en oeuvre pour limiter les effets du terrorisme;99; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;8;8;5;4;2;10;5;0;1;5;5;3;8;3;5;2;5;3;3;3;1;2;3;4;4;2;1;1;3;2;2;1;1;3;1;1;2;2;1;1;2;2;1;1;1;1;1;4;1;1;1;1;3;2;2;1;3;1;1;1;1;2;2;2;2;3;1;1;3;1;1;3;1;4;4;3;4;5;5;7;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;5;0;9;5;1;10;19;1;1; ;2;99999998;52;3;99999998;32;10;1;1;99999998;99999998;11;3;1;0.748021423;0.6902265;0.489570705;0.469970985;0.621309703
12321;20210613.56229.211;99999998;99999998; ;2002;2;3;1;8;8;8;8;8;8;8;8;8;8;8;19;8;99999998;99999998;99999998;5;99999998; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;2;99999998;4;99999998;7;99999998; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ; ; ; ;94; ; ; ; ; ; ;Le travail de mon père;99; ; ; ; ; ;2;99999998;2;99999998;4;99999998; ; ; ; ; ;99999998; ; ; ; ;99; ; ; ; ; ; ; ; ;3;99999998;99999998;8;3;99999998; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ; ; ;3;99999998;99999998;8;3;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;7;7;7;4;7;7;7;7;7;7;8;7;7;7;7;7;7;3;3;1;5;3;3;5;3;4;2;2;3;3;3;1;1;2;1;1;2;4;4;1;3;2;2;2;3;2;2;1;2;2;2;2;2;1;3;2;1;8;2;3;4;8;2;2;3;1;8;8;3;1;1;2;2;4;4;1;3;3;4;6;3;3;4;7;2;7;6;6;3;6;2;3;3;4;4;4;7;4;7;3;1;10;19;1;1;2;1;2;32;4;99999998;99999998;10;99999998;4;32;3;98;1;7;0.366345646;0.416105326;0.559484259;0.364569044;0.363843265
14792;20210613.62935.211;99999998;99999998; ;1983;1;2;1;8;8;8;8;8;8;8;8;8;8;8;3;2;99999998;3;99999998;9;99999998; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;99; ; ; ; ; ; ; ; ; ; ; ; ;2;99999998;3;99999998;9;99999998; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ; ; ; ;98; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;99999998;99999998;7;98; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ;2;99999998;3;99999998;5;99999998; ; ; ; ; ;99999998; ; ; ; ; ; ;99; ; ; ; ; ; ; ; ; ; ;1;4;99999998;99999998;9;99; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;9;9;5;0;3;1;8;8;4;0;9;8;0;8;7;7;8;4;5;3;6;6;3;4;2;9;1;1;4;4;4;1;1;4;1;2;2;3;3;2;1;3;1;3;1;2;1;2;2;2;1;1;2;3;3;3;3;3;1;1;1;2;1;3;1;4;1;1;2;1;1;3;3;4;4;3;8;9;9;0;5;5;2;2;9;1;2;1;5;1;0;7;7;0;0;1;2;2;5;2;1;98;99999998;9;8; ;8;99999998;31;3;99999998;33;10;1;1;99999998;99999998;6;3;2;1.056539827;0.974907622;0.691492158;0.663808613;0.877566372
15678;20210613.65279.211;99999998;99999998; ;1977;2;3;2;0;0;0;0;0;0;0;1;0;1;0;17;99999998;99999998;99999998;99999998;99999998;99999998; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998;99999998;99999998;99999998;99999998;99999998; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998;99999998;99999998;99999998;99999998;99999998; ; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ;99999998;99999998;99999998;99999998;99999998;99999998; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ; ; ;99999998;99999998;99999998;99999998;99999998;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;8;98;98;5;98;9;7;1;98;5;6;8;5;9;9;98;98;4;5;5;1;3;3;1;9;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;1;18;2;2;2;1;1;51;3;99999998;33;21;2;2;52;3;11;1;2;1.003371334;1.005315195;1.014458583;1.011373851;1.014641564
11235;20210613.53369.211;99999998;99999998; ;2000;1;2;1;8;8;8;8;8;8;8;8;8;8;8;17;2;99999998;8;99999998;7;99999998; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;99; ; ; ; ; ; ; ; ; ; ; ; ;2;99999998;8;99999998;7;99999998; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ; ; ; ;99; ; ; ; ; ; ; ; ; ; ; ; ; ;1;8;99999998;99999998;5;99; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ;2;99999998;8;99999998;5;99999998; ; ; ; ; ;99999998; ; ; ; ; ; ;99; ; ; ; ; ; ; ; ; ; ;1;8;99999998;99999998;5;99; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;7;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;98;8;8;4;8;8;2;2;5;5;8;1;8;4;3;2;2;4;1;1;8;3;3;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;8;8;10;16;1;1;2;1;2;51;3;99999998;32;10;1;4;32;3;98;1;8;0.416188687;0.384032398;0.272390312;0.261485301;0.345688053
11789;20210613.54839.211;99999998;99999998; ;1999;1;2;1;8;8;8;8;8;8;8;8;8;8;8;1;2;99999998;3;99999998;5;99999998; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;99; ; ; ; ; ; ; ; ; ; ; ; ;2;99999998;3;99999998;6;99999998; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ; ; ; ;32;33; ; ; ; ; ;Car, si la loi passait, que ce qui se serait passé ? Tous les citoyens suisses avec un petit budget aurait acheté des produits provenant de l'étranger dans les quells ont trouve les pesticides interdit en Suisse. Comme les cornichons par exemple provenant;99; ; ; ; ; ;2;99999998;3;99999998;5;99999998; ; ; ; ; ;99999998; ; ; ; ;99; ; ; ; ; ; ; ; ;2;99999998;3;99999998;10;99999998; ; ; ; ; ;99999998; ; ; ; ; ; ;27; ; ; ;Car selon moi ce n'est pas au citoyens de payer cette taxe. Si l'on veut vraiment réduire l'impact de CO2, cela devrait être fait à l'échelle mondiale, ou simplement taxer les entreprises qui produisent le plus de déchets. Par exemple macdonal, la quantit;99; ; ; ; ; ;1;4;99999998;99999998;4;99; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;10;10;6;0;1;9;10;10;10;2;10;10;4;10;10;10;7;6;3;1;1;6;8;6;1;3;2;2;4;4;4;1;4;8;1;2;8;8;8;8;8;8;8;8;8;8;8;8;4;8;8;1;8;1;4;1;1;1;1;8;1;2;4;2;3;4;2;1;1;8;8;4;2;4;1;2;7;8;8;8;10;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;1;1;10;1;1;1;2;1;4;32;4;99999998;99999998;10;99999998;8;99999998;99999998;1;3;8;0.499160922;0.460593888;0.619302408;0.31361555;0.414605136
10389;20210613.50985.211;99999998;99999998; ;1964;1;4;1;8;8;8;8;8;8;8;8;8;8;8;16;2;99999998;4;99999998;8;99999998; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;15;63;100; ; ; ;Trop extrème;99; ; ; ; ; ;2;99999998;4;99999998;8;99999998; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ; ; ; ;17; ; ; ; ; ; ;Juste mais trop extrème;99; ; ; ; ; ;1;4;99999998;99999998;9;41; ; ; ; ;solidarité avec les gens demandeur d'aide;99; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ;2;99999998;4;99999998;7;99999998; ; ; ; ; ;99999998; ; ; ; ; ; ;36; ; ; ;taxe supplémantaire;99; ; ; ; ; ;1;4;99999998;99999998;9;45; ; ; ; ;On doit donner au pouvoir judicaire les moyens de contrer ce problème toujours plus d'actualité;99; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;7;3;0;0;0;7;0;2;8;5;8;3;7;8;6;3;5;5;4;1;5;5;6;6;3;1;1;2;4;3;3;1;1;2;1;1;2;4;2;1;1;4;1;1;1;1;1;4;2;2;1;1;3;3;8;1;1;1;1;1;1;1;1;4;4;4;2;1;3;1;1;4;4;4;2;3;8;6;7;5;8;8;3;7;7;5;5;0;0;4;0;5;0;0;0;0;7;0;8;1;1;10;16;1;1;2;1;2;32;1;99999998;11;10;1;1;99999998;99999998;6;2;1;0.454792946;0.419653948;0.297656318;0.285739796;0.377752911
10645;20210613.51781.211;99999998;99999998; ;1960;1;2;1;8;8;8;8;8;8;8;8;8;8;8;16;2;99999998;8;99999998;5;99999998; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;100; ; ; ; ; ;mal aible, Exagoré;99; ; ; ; ; ;2;99999998;3;99999998;98;99999998; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ; ; ; ;17;12; ; ; ; ; ;Exgoré, Manque de realisme;99; ; ; ; ; ;1;2;99999998;99999998;3;25; ; ; ; ;confiance consail födöral.;99; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ;1;8;99999998;99999998;5;98; ; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ; ; ;1;4;99999998;99999998;10;33; ; ; ; ;Sécurité;99; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;8;8;0;0;8;5;8;4;5;5;8;5;8;8;5;98;5;4;4;1;3;3;3;4;5;3;8;1;2;3;3;2;2;2;8;1;2;3;2;2;2;2;8;1;8;8;1;1;1;8;8;1;1;2;8;8;8;8;8;1;1;1;1;3;4;3;1;1;2;1;1;4;4;8;1;2;0;5;5;1;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;5;0;6;4;1;9;16;1;1; ;2;99999998;32;1;99999998;11;10;1;1;99999998;99999998;8;2;2;0.14936826;0.137827512;0.097759666;0.188110654;0.124065898
11466;20210613.53983.211;99999998;99999998; ;1971;1;2;2;0;0;1;0;0;0;0;0;0;0;0;2;99999998;99999998;99999998;99999998;99999998;99999998; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998;99999998;99999998;99999998;99999998;99999998; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ;99999998; ; ; ; ; ;99999998;99999998;99999998;99999998;99999998;99999998; ; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ;99999998;99999998;99999998;99999998;99999998;99999998; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ; ; ;99999998;99999998;99999998;99999998;99999998;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;2;5;0;4;3;7;5;2;2;5;5;5;5;3;5;5;1;2;3;6;3;9;1;3;8;5;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;1;2;9;2; ;2;99999998;22;3;99999998;33;10;1;1;99999998;99999998;7;2;2;2.221903958;2.22620852;2.246455989;2.239625039;2.246861189
12633;20210613.57115.211;99999998;99999998; ;1949;2;2;1;8;8;8;8;8;8;8;8;8;8;8;2;1;4;99999998;99999998;10;98; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;2;99999998;3;99999998;10;99999998; ; ; ; ; ; ; ; ; ; ;99999998; ; ; ; ; ; ; ; ; ; ;98; ; ; ; ; ; ; ; ; ; ; ; ; ;1;4;99999998;99999998;10;24; ; ; ; ;Pour sotopper la pandémie;99; ; ; ; ;99999998; ; ; ; ;99999998; ; ; ;2;99999998;3;99999998;10;99999998; ; ; ; ; ;99999998; ; ; ; ; ; ;99; ; ; ; ; ; ; ; ; ; ;1;4;99999998;99999998;10;33; ; ; ; ;Toujours plus violence;99; ; ; ; ; ;99999998; ; ; ; ; ; ;99999998; ; ; ; ; ;98;98;10;7;7;9;8;10;9;9;8;10;9;10;10;7;3;1;1;1;1;6;6;6;6;1;8;2;2;3;3;4;2;3;1;8;2;2;2;2;3;3;1;2;2;2;2;3;3;4;1;2;3;2;2;3;2;3;1;2;3;3;2;2;3;4;1;1;1;1;1;3;1;3;2;2;10;10;10;10;10;10;98;98;98;10;98;98;98;98;98;5;0;0;0;0;5;0;5;2;2;10;2;1;1;2;1;4;21;7;3;33;22;2;1;99999998;99999998;4;2;1;0.482274551;0.773809265;0.548855118;0.526881976;0.69654701
